episode,timestep,reward
39249,596000,1.0
39403,598000,1.0
39557,600000,0.9935
39711,602000,1.0
39865,604000,1.0
40019,606000,1.0
40172,608000,1.0
40326,610000,1.0
40480,612000,1.0
40634,614000,0.9935
40788,616000,0.9935
40941,618000,1.0
41095,620000,1.0
41249,622000,0.9935
41402,624000,0.9869
41556,626000,1.0
41709,628000,1.0
41889,630000,-1.7667
42068,632000,-1.8212
42222,634000,0.974
42376,636000,1.0
42381,638000,0.2
42384,640000,-0.3333
42454,642000,0.5857
42514,644000,0.5333
42594,646000,0.9625
42677,648000,0.9759
42795,650000,1.0
42909,652000,1.0
43035,654000,1.0
43160,656000,1.0
43296,658000,0.9853
43430,660000,0.9925
43573,662000,1.0
43718,664000,1.0
43870,666000,1.0
44022,668000,1.0
44176,670000,0.9935
44329,672000,0.9935
44481,674000,1.0
44632,676000,1.0
44793,678000,0.1242
44954,680000,0.0994
45108,682000,0.9935
45262,684000,1.0
45416,686000,1.0
45569,688000,1.0
45723,690000,1.0
45876,692000,1.0
46030,694000,1.0
46184,696000,1.0
46338,698000,0.9935
46491,700000,1.0
46645,702000,1.0
46799,704000,1.0
46952,706000,1.0
47106,708000,1.0
47260,710000,1.0
47413,712000,0.9935
47567,714000,1.0
47721,716000,1.0
47874,718000,1.0
48028,720000,1.0
48182,722000,1.0
48336,724000,1.0
48490,726000,1.0
48643,728000,0.9935
48797,730000,1.0
48951,732000,1.0
49105,734000,0.9935
49258,736000,1.0
49412,738000,1.0
49566,740000,1.0
49720,742000,1.0
49874,744000,1.0
50028,746000,1.0
50181,748000,1.0
50335,750000,1.0
50489,752000,1.0
50643,754000,1.0
50796,756000,1.0
50950,758000,1.0
51104,760000,1.0
51258,762000,1.0
51412,764000,1.0
51566,766000,1.0
51719,768000,0.9935
51873,770000,1.0
52027,772000,1.0
52180,774000,1.0
52334,776000,1.0
52488,778000,1.0
52642,780000,1.0
52796,782000,1.0
52950,784000,1.0
53103,786000,1.0
53257,788000,1.0
53411,790000,1.0
53565,792000,1.0
53719,794000,1.0
53873,796000,1.0
54032,798000,0.3396
54189,800000,0.5605
54343,802000,1.0
54497,804000,0.9935
54651,806000,1.0
54804,808000,0.9935
54958,810000,1.0
55112,812000,1.0
55266,814000,1.0
55420,816000,1.0
55573,818000,1.0
55727,820000,1.0
55881,822000,1.0
56035,824000,1.0
56189,826000,1.0
56343,828000,1.0
56496,830000,1.0
56650,832000,1.0
56804,834000,1.0
56958,836000,1.0
57112,838000,1.0
57266,840000,1.0
57419,842000,1.0
57573,844000,1.0
57727,846000,1.0
57881,848000,1.0
58035,850000,1.0
58188,852000,1.0
58342,854000,1.0
58496,856000,1.0
58650,858000,1.0
58804,860000,1.0
58958,862000,1.0
59112,864000,1.0
59265,866000,1.0
59419,868000,1.0
59573,870000,1.0
59727,872000,1.0
59881,874000,1.0
60035,876000,1.0
60187,878000,0.9605
60341,880000,1.0
60493,882000,0.9868
60646,884000,1.0
60800,886000,1.0
60953,888000,0.9935
61107,890000,1.0
61261,892000,1.0
61414,894000,0.9935
61568,896000,1.0
61722,898000,1.0
61876,900000,1.0
62030,902000,1.0
62184,904000,1.0
62338,906000,1.0
62491,908000,1.0
62645,910000,1.0
62799,912000,1.0
62953,914000,1.0
63106,916000,1.0
63260,918000,1.0
63414,920000,1.0
63568,922000,1.0
63722,924000,0.987
63875,926000,1.0
64029,928000,1.0
64183,930000,1.0
64336,932000,1.0
64490,934000,1.0
64644,936000,1.0
64798,938000,1.0
64952,940000,1.0
65105,942000,1.0
65259,944000,1.0
65413,946000,1.0
65567,948000,1.0
65721,950000,1.0
65874,952000,1.0
66028,954000,1.0
66182,956000,1.0
66336,958000,1.0
66490,960000,1.0
66643,962000,1.0
66797,964000,1.0
66951,966000,1.0
67105,968000,1.0
67259,970000,1.0
67413,972000,1.0
67566,974000,0.9869
67720,976000,1.0
67874,978000,1.0
68028,980000,1.0
68181,982000,1.0
68335,984000,1.0
68489,986000,1.0
68643,988000,1.0
68797,990000,1.0
68951,992000,1.0
69105,994000,0.9416
69259,996000,0.9221
69413,998000,1.0
69567,1000000,1.0
