episode,timestep,reward
1,2000,-998.0
3,4000,-993.5
5,6000,-991.0
7,8000,-1000.0
9,10000,-1000.0
11,12000,-990.0
13,14000,-970.5
15,16000,-971.0
17,18000,-992.0
19,20000,-998.0
21,22000,-984.5
23,24000,-992.5
25,26000,-1000.0
27,28000,-989.5
29,30000,-1000.0
31,32000,-998.0
33,34000,-1000.0
