episode,timestep,reward
1,2000,-694.0
3,4000,-1.0
5,6000,-1.0
7,8000,-0.5
9,10000,-1.0
11,12000,-2.5
13,14000,-2.0
15,16000,-0.5
17,18000,-0.5
19,20000,-0.5
21,22000,0.0
23,24000,-1.5
25,26000,0.0
27,28000,0.0
29,30000,-0.5
31,32000,0.0
33,34000,0.0
35,36000,0.0
37,38000,-271.5
39,40000,0.0
41,42000,-469.0
43,44000,-408.0
45,46000,-0.5
47,48000,0.0
