episode,timestep,reward
213,204000,-0.5
215,206000,-2.5
217,208000,-1.5
219,210000,-1.0
221,212000,-2.5
223,214000,-501.5
225,216000,-501.5
227,218000,-500.0
229,220000,-500.0
231,222000,-4.0
233,224000,-297.0
235,226000,-1000.0
237,228000,-773.5
239,230000,-487.5
241,232000,-709.5
243,234000,-5.5
245,236000,-6.0
247,238000,-4.5
249,240000,-817.0
251,242000,-674.0
253,244000,-176.5
255,246000,-482.0
257,248000,-5.0
259,250000,-503.0
261,252000,-283.5
263,254000,-187.5
265,256000,-4.0
267,258000,-3.5
269,260000,-149.5
271,262000,-422.5
273,264000,-45.0
275,266000,-3.0
277,268000,-3.5
279,270000,-332.5
281,272000,-220.5
283,274000,-384.5
285,276000,-1.0
288,278000,-186.3333
290,280000,-6.5
292,282000,-7.5
294,284000,-6.0
296,286000,-4.0
298,288000,-5.5
300,290000,-1.5
302,292000,-3.0
304,294000,-223.5
306,296000,-1.0
308,298000,-348.5
310,300000,-592.5
312,302000,-4.0
314,304000,-2.0
316,306000,-449.5
318,308000,-1.5
320,310000,-112.0
322,312000,-1.5
324,314000,-6.5
326,316000,-9.0
328,318000,-4.5
330,320000,-3.0
332,322000,-3.5
334,324000,-1.5
336,326000,-1.5
338,328000,-348.5
340,330000,-2.0
342,332000,-2.0
344,334000,-1.5
346,336000,-241.0
348,338000,-1.0
350,340000,-471.5
352,342000,-3.5
354,344000,0.0
356,346000,-0.5
358,348000,-2.5
360,350000,-56.0
362,352000,-3.5
364,354000,-3.0
366,356000,-2.5
368,358000,-0.5
370,360000,-3.0
372,362000,-2.0
374,364000,-501.0
376,366000,-1.0
378,368000,-1.0
380,370000,-281.0
382,372000,-331.5
384,374000,-1.0
386,376000,-52.5
388,378000,-1.5
390,380000,-1.5
392,382000,-139.5
394,384000,-2.5
396,386000,-207.0
398,388000,-176.5
400,390000,-1.5
402,392000,-0.5
404,394000,-274.0
406,396000,-429.5
408,398000,-409.5
410,400000,-0.5
412,402000,-397.0
414,404000,-3.0
416,406000,-445.5
418,408000,-2.5
420,410000,-3.0
422,412000,-501.0
424,414000,-0.5
426,416000,-459.5
428,418000,-264.5
430,420000,-332.5
432,422000,-1.5
434,424000,-317.5
436,426000,-1.0
439,428000,-0.3333
441,430000,-2.0
443,432000,-2.0
445,434000,-3.0
447,436000,-1.5
449,438000,-1.0
451,440000,-0.5
453,442000,0.0
455,444000,0.0
457,446000,-389.5
459,448000,-0.5
461,450000,-180.0
463,452000,-28.0
465,454000,-0.5
467,456000,-2.0
470,458000,-1.0
472,460000,-349.0
474,462000,-3.5
476,464000,-1.0
478,466000,-389.0
480,468000,-178.0
482,470000,-0.5
484,472000,-1.0
486,474000,-1.5
488,476000,-1.5
490,478000,-0.5
492,480000,-0.5
494,482000,-1.5
496,484000,-94.0
498,486000,-2.0
500,488000,-2.5
502,490000,-329.0
505,492000,-1.3333
507,494000,-204.0
509,496000,-19.0
511,498000,-6.5
513,500000,-6.5
515,502000,-4.0
517,504000,-206.0
519,506000,-2.0
522,508000,-3.3333
524,510000,-2.0
527,512000,-107.6667
529,514000,0.0
532,516000,-0.6667
534,518000,-330.5
537,520000,-0.6667
540,522000,0.0
542,524000,-2.5
544,526000,-806.0
546,528000,-842.0
549,530000,-590.3333
551,532000,-430.5
555,534000,-473.0
559,536000,-357.5
562,538000,-172.3333
566,540000,-233.5
568,542000,-687.0
570,544000,-749.0
572,546000,-247.5
574,548000,-470.5
576,550000,-415.0
578,552000,-221.5
580,554000,-772.5
582,556000,-862.0
584,558000,-161.5
586,560000,-541.0
588,562000,-354.0
591,564000,-217.6667
594,566000,-482.0
596,568000,0.0
598,570000,-513.5
600,572000,-220.5
602,574000,-1.5
605,576000,-133.3333
607,578000,-3.0
609,580000,-366.0
611,582000,-1.0
613,584000,-289.0
615,586000,-306.0
617,588000,-108.5
619,590000,-62.0
621,592000,-432.5
623,594000,-2.0
625,596000,-598.5
627,598000,-2.0
629,600000,-454.0
631,602000,-0.5
633,604000,-3.0
635,606000,-0.5
637,608000,-590.0
640,610000,-2.6667
642,612000,-1.0
644,614000,0.0
646,616000,-300.0
648,618000,-2.0
650,620000,-1.0
654,622000,-199.75
658,624000,-160.5
661,626000,-356.6667
663,628000,-779.5
665,630000,-29.0
668,632000,-289.3333
670,634000,-460.5
673,636000,-472.6667
675,638000,-380.5
678,640000,-411.3333
682,642000,-3.5
684,644000,-475.5
686,646000,-80.5
688,648000,-100.5
690,650000,-11.5
693,652000,-368.0
695,654000,-471.0
697,656000,-251.5
699,658000,-8.5
701,660000,-9.5
703,662000,-6.0
705,664000,-2.0
708,666000,-333.3333
710,668000,-470.5
712,670000,-1.0
714,672000,-228.5
716,674000,-86.0
718,676000,-4.0
720,678000,-30.5
722,680000,-504.5
724,682000,-501.5
726,684000,-10.0
728,686000,-476.0
730,688000,-325.5
732,690000,-502.0
734,692000,-217.0
736,694000,-62.0
738,696000,-10.0
740,698000,-17.5
742,700000,-11.5
744,702000,-9.5
746,704000,-9.5
748,706000,-6.5
750,708000,-7.0
752,710000,-5.0
754,712000,-1.5
756,714000,-1.5
759,716000,-2.3333
761,718000,-1.5
763,720000,-2.0
765,722000,-1.0
767,724000,-0.5
769,726000,-1.5
771,728000,-371.5
773,730000,-2.5
775,732000,-0.5
777,734000,-1.5
779,736000,0.0
781,738000,-214.0
783,740000,-1.0
785,742000,0.0
787,744000,-0.5
789,746000,-455.5
791,748000,0.0
794,750000,-21.6667
796,752000,-524.0
798,754000,-486.0
800,756000,-2.0
803,758000,-131.6667
805,760000,-371.0
807,762000,-1.0
809,764000,-0.5
811,766000,-370.0
813,768000,-4.0
815,770000,-191.0
817,772000,-318.5
819,774000,-342.0
821,776000,-2.0
823,778000,-330.5
825,780000,-169.0
827,782000,-10.0
829,784000,-302.0
831,786000,-24.5
833,788000,-18.5
835,790000,-21.0
837,792000,-15.5
839,794000,-4.0
841,796000,-6.0
843,798000,-3.0
845,800000,-499.5
847,802000,-4.0
849,804000,-3.0
851,806000,-2.5
853,808000,-125.5
855,810000,-2.0
857,812000,-2.0
859,814000,-3.5
861,816000,-191.5
863,818000,-3.5
865,820000,-1.5
867,822000,-460.5
869,824000,-0.5
871,826000,-2.0
873,828000,-328.0
875,830000,-140.5
877,832000,-2.5
879,834000,-10.5
881,836000,-5.0
883,838000,-4.0
885,840000,-179.0
887,842000,-455.5
889,844000,-7.5
891,846000,-314.0
893,848000,-9.0
895,850000,-15.0
897,852000,-13.0
899,854000,-7.0
901,856000,-5.0
903,858000,-2.5
905,860000,-250.5
907,862000,-3.5
909,864000,-4.0
911,866000,-1.0
913,868000,-1.5
915,870000,0.0
917,872000,-1.0
919,874000,-1.0
921,876000,-0.5
923,878000,-1.5
925,880000,-287.0
927,882000,-1.0
929,884000,-1.0
931,886000,-1.5
933,888000,-445.0
935,890000,-5.0
937,892000,-1.0
939,894000,-420.0
941,896000,-2.5
943,898000,-4.5
945,900000,-8.5
947,902000,-7.0
950,904000,-190.3333
952,906000,-4.0
954,908000,-2.0
956,910000,-453.0
958,912000,-593.0
960,914000,-427.0
962,916000,-0.5
964,918000,-145.5
966,920000,-348.5
968,922000,-8.5
970,924000,-5.5
972,926000,-4.5
974,928000,-503.5
976,930000,-3.0
978,932000,-172.5
980,934000,-4.0
982,936000,-568.0
984,938000,-43.5
986,940000,-4.5
988,942000,-4.0
990,944000,-271.5
992,946000,-6.0
994,948000,-6.5
996,950000,-6.5
998,952000,-4.5
1000,954000,-3.0
1002,956000,-2.5
1004,958000,-2.0
1006,960000,-2.5
1008,962000,-1.0
1010,964000,-0.5
1012,966000,-2.5
1014,968000,-0.5
1016,970000,-1.5
1018,972000,-1.5
1020,974000,-1.0
1022,976000,-2.0
1024,978000,0.0
1026,980000,-0.5
1028,982000,-0.5
1030,984000,-2.0
1032,986000,-1.0
1034,988000,-1.0
1036,990000,-1.0
1038,992000,-7.5
1040,994000,0.0
1042,996000,0.0
1044,998000,-0.5
1046,1000000,-0.5
1048,1002000,0.0
1050,1004000,0.0
1052,1006000,-284.0
1054,1008000,0.0
1056,1010000,-498.0
1058,1012000,-1.0
1060,1014000,-1.0
1062,1016000,-1.5
1064,1018000,-0.5
1066,1020000,-0.5
1068,1022000,-1.0
1070,1024000,-2.0
1072,1026000,-0.5
1074,1028000,-1.0
1076,1030000,0.0
1078,1032000,0.0
1080,1034000,0.0
1082,1036000,-0.5
1084,1038000,-285.0
1086,1040000,0.0
1088,1042000,-1.5
1090,1044000,-1.0
1092,1046000,-0.5
1094,1048000,-1.5
1096,1050000,-2.0
1098,1052000,-1.5
1100,1054000,-1.0
1102,1056000,0.0
1104,1058000,-1.0
1106,1060000,0.0
1108,1062000,0.0
1110,1064000,0.0
1112,1066000,-1.0
1114,1068000,-1.0
1116,1070000,0.0
1118,1072000,-2.0
1120,1074000,0.0
1122,1076000,-0.5
1124,1078000,0.0
1126,1080000,-0.5
1128,1082000,-1.0
1130,1084000,-0.5
1132,1086000,-0.5
1134,1088000,-0.5
1136,1090000,0.0
1138,1092000,0.0
1140,1094000,-1.5
1142,1096000,-2.5
1144,1098000,0.0
1146,1100000,-0.5
1148,1102000,0.5
1150,1104000,-292.0
1153,1106000,-281.3333
1155,1108000,-255.5
1157,1110000,0.0
1159,1112000,-0.5
1162,1114000,-2.6667
1164,1116000,-233.5
1166,1118000,-5.0
1168,1120000,-5.0
1170,1122000,-4.5
1172,1124000,-1.5
1175,1126000,-6.6667
1177,1128000,-1.0
1179,1130000,-44.5
1181,1132000,-137.0
1183,1134000,-2.0
1185,1136000,-360.5
1187,1138000,-3.0
1189,1140000,-3.0
1191,1142000,-4.0
1193,1144000,-2.5
1195,1146000,-4.0
1197,1148000,-1.0
1199,1150000,-2.5
1201,1152000,-1.0
1203,1154000,-1.5
1205,1156000,-1.0
1207,1158000,-1.5
1209,1160000,-0.5
1211,1162000,-2.0
1214,1164000,-1.6667
1217,1166000,-420.0
1219,1168000,-190.5
1222,1170000,-153.6667
1224,1172000,-183.5
1227,1174000,-1.3333
1229,1176000,-386.5
1231,1178000,-361.5
1233,1180000,-4.0
1237,1182000,-3.25
1239,1184000,-3.0
1242,1186000,-3.6667
1245,1188000,-3.0
1247,1190000,-241.5
1250,1192000,-473.0
1252,1194000,-2.0
1254,1196000,-3.5
1257,1198000,-305.0
1261,1200000,-242.25
1265,1202000,-175.5
1267,1204000,0.5
1270,1206000,-3.6667
1272,1208000,-5.0
1274,1210000,-4.0
1276,1212000,-2.0
1279,1214000,-1.0
1281,1216000,-485.0
1283,1218000,-0.5
1285,1220000,-466.5
1287,1222000,-3.0
1289,1224000,-2.5
1292,1226000,-278.0
1294,1228000,-893.0
1298,1230000,-33.5
1300,1232000,-1.0
1302,1234000,-363.5
1305,1236000,-162.0
1308,1238000,-1.6667
1311,1240000,-3.6667
1315,1242000,-350.75
1321,1244000,-143.6667
1323,1246000,-423.5
1328,1248000,-300.2
1331,1250000,-518.6667
1334,1252000,-257.6667
1337,1254000,-44.6667
1342,1256000,-0.4
1344,1258000,-355.5
1347,1260000,-1.6667
1349,1262000,-4.0
1351,1264000,-329.0
1353,1266000,-499.0
1355,1268000,0.0
1357,1270000,-1.0
1359,1272000,-3.0
1361,1274000,-3.5
1363,1276000,-1.5
1365,1278000,-3.0
1367,1280000,-1.5
1369,1282000,-5.0
1371,1284000,-1.5
1373,1286000,-113.5
1375,1288000,-3.0
1377,1290000,-4.5
1379,1292000,-3.0
1382,1294000,-2.0
1384,1296000,-3.5
1386,1298000,-1.0
1388,1300000,-1.0
1390,1302000,-1.5
1392,1304000,-2.5
1394,1306000,-3.5
1396,1308000,-1.0
1398,1310000,-1.0
1400,1312000,-3.5
1403,1314000,-333.3333
1406,1316000,-334.6667
1408,1318000,-1.5
1410,1320000,-2.0
1412,1322000,-501.5
1415,1324000,-166.0
1417,1326000,-0.5
1419,1328000,-42.0
1421,1330000,-1.5
1423,1332000,-1.0
1425,1334000,-2.5
1427,1336000,-4.0
1429,1338000,-3.0
1431,1340000,-117.5
1433,1342000,-1.5
1436,1344000,-1.0
1438,1346000,-1.0
1440,1348000,-78.5
1442,1350000,-346.5
1444,1352000,-1.5
1447,1354000,0.3333
1449,1356000,-2.0
1451,1358000,-1.5
1453,1360000,-3.5
1455,1362000,-113.5
1457,1364000,-1.0
1459,1366000,-0.5
1462,1368000,0.0
1464,1370000,-362.0
1466,1372000,-1.5
1468,1374000,-481.5
1470,1376000,-144.0
1472,1378000,-24.0
1474,1380000,-1.5
1476,1382000,-3.5
1478,1384000,-4.0
1480,1386000,-2.0
1482,1388000,-3.0
1484,1390000,-1.0
1486,1392000,-1.0
1488,1394000,-0.5
1490,1396000,-0.5
1492,1398000,-1.5
1494,1400000,0.0
1496,1402000,-1.5
1498,1404000,-4.0
1500,1406000,-0.5
1502,1408000,-3.5
1504,1410000,-2.0
1506,1412000,-0.5
1508,1414000,-0.5
1510,1416000,-2.0
1512,1418000,-27.5
1514,1420000,-1.0
1516,1422000,-1.5
1518,1424000,-2.5
1520,1426000,-2.0
1522,1428000,-173.5
1524,1430000,0.0
1526,1432000,-0.5
1528,1434000,0.0
1530,1436000,0.0
1532,1438000,-1.0
1534,1440000,0.0
1536,1442000,-170.0
1539,1444000,0.3333
1541,1446000,-1.0
1543,1448000,-0.5
1545,1450000,0.5
1549,1452000,-262.75
1551,1454000,-500.0
1553,1456000,0.0
1556,1458000,-83.3333
1559,1460000,0.3333
1561,1462000,-2.0
1565,1464000,-1.5
1568,1466000,-0.3333
1571,1468000,-335.3333
1576,1470000,-221.4
1579,1472000,-159.3333
1581,1474000,-501.5
1583,1476000,-5.5
1588,1478000,-111.0
1590,1480000,-455.0
1593,1482000,-2.6667
1595,1484000,-2.0
1600,1486000,-50.6
1602,1488000,-472.5
1607,1490000,-1.0
1610,1492000,-583.6667
1613,1494000,-163.6667
1615,1496000,-448.5
1617,1498000,-2.5
1620,1500000,0.0
1622,1502000,-3.0
1625,1504000,-3.0
1627,1506000,-139.0
1629,1508000,-3.0
1631,1510000,-2.5
1633,1512000,-4.5
1636,1514000,-0.6667
1638,1516000,-1.0
1640,1518000,-263.5
1642,1520000,-1.0
1644,1522000,-2.5
1646,1524000,-4.0
1648,1526000,-3.0
1651,1528000,-1.6667
1653,1530000,-0.5
1657,1532000,-0.5
1662,1534000,-88.8
1669,1536000,0.4286
1673,1538000,-90.0
1676,1540000,0.0
1678,1542000,-1.0
1681,1544000,-0.6667
1689,1546000,0.75
1691,1548000,-404.5
1693,1550000,0.0
1697,1552000,-246.0
1699,1554000,0.0
1701,1556000,0.5
1704,1558000,0.0
1707,1560000,-579.3333
1709,1562000,-24.0
1712,1564000,-0.3333
1717,1566000,-1.8
1719,1568000,-584.5
1723,1570000,-1.0
1725,1572000,-161.0
1727,1574000,-1.5
1729,1576000,-477.0
1731,1578000,-5.5
1733,1580000,-5.0
1735,1582000,-1.5
1737,1584000,-4.5
1740,1586000,-1.3333
1742,1588000,-342.0
1744,1590000,-3.0
1746,1592000,-3.0
1748,1594000,-4.5
1750,1596000,-331.5
1752,1598000,-2.0
1755,1600000,-1.0
1757,1602000,-1.5
1759,1604000,-1.0
1761,1606000,0.0
1763,1608000,-194.0
1765,1610000,-2.0
1767,1612000,-3.0
1769,1614000,-3.0
1771,1616000,-3.0
1773,1618000,-1.0
1775,1620000,-1.5
1777,1622000,-4.0
1780,1624000,-1.3333
1782,1626000,-1.0
1784,1628000,-260.5
1787,1630000,-318.6667
1790,1632000,-2.0
1793,1634000,-304.0
1795,1636000,-1.5
1797,1638000,-0.5
1799,1640000,-1.5
1801,1642000,-228.0
1803,1644000,-383.5
1805,1646000,-297.0
1807,1648000,-0.5
1809,1650000,-2.0
1811,1652000,-3.0
1813,1654000,-3.0
1815,1656000,-1.0
1818,1658000,-1.6667
1820,1660000,-1.0
1822,1662000,-343.0
1825,1664000,0.0
1827,1666000,-78.5
1829,1668000,-342.0
1831,1670000,-2.0
1833,1672000,-3.5
1835,1674000,-1.5
1837,1676000,-19.5
1839,1678000,-2.0
1841,1680000,-0.5
1843,1682000,-2.5
1845,1684000,-0.5
1847,1686000,-2.0
1849,1688000,-0.5
1851,1690000,-1.5
1853,1692000,-1.0
1855,1694000,-1.5
1857,1696000,-475.5
1859,1698000,-1.0
1861,1700000,-0.5
1864,1702000,-335.3333
1867,1704000,-104.3333
1869,1706000,-784.0
1871,1708000,-187.5
1873,1710000,-207.0
1875,1712000,-1.0
1877,1714000,-464.5
1879,1716000,-1.0
1881,1718000,-1.5
1883,1720000,-2.0
1885,1722000,-0.5
1887,1724000,-316.0
1889,1726000,-1.5
1891,1728000,-2.5
1894,1730000,-179.0
1896,1732000,0.0
1898,1734000,0.0
1900,1736000,-1.5
1904,1738000,0.25
1906,1740000,-217.5
1908,1742000,-461.5
1911,1744000,-0.3333
1913,1746000,-0.5
1915,1748000,-414.5
1917,1750000,-0.5
1919,1752000,-2.0
1921,1754000,-147.5
1923,1756000,0.0
1925,1758000,-1.5
1927,1760000,-44.0
1929,1762000,0.0
1931,1764000,-0.5
1933,1766000,-0.5
1935,1768000,-1.0
1937,1770000,0.0
1939,1772000,-0.5
1941,1774000,-1.5
1943,1776000,-491.5
1945,1778000,-1.5
1947,1780000,0.0
1949,1782000,-1.0
1951,1784000,-0.5
1953,1786000,-0.5
1955,1788000,-1.5
1957,1790000,0.0
1959,1792000,0.0
1961,1794000,-256.0
1963,1796000,-0.5
1965,1798000,-1.0
1967,1800000,0.0
1969,1802000,-1.5
1971,1804000,-1.0
1973,1806000,-61.5
1975,1808000,0.0
1977,1810000,-1.0
1979,1812000,-1.0
1981,1814000,0.5
1983,1816000,0.0
1985,1818000,0.0
1987,1820000,-67.5
1989,1822000,-170.5
1991,1824000,-1.0
1993,1826000,-0.5
1995,1828000,-0.5
1997,1830000,-1.0
1999,1832000,-2.0
2001,1834000,-0.5
2003,1836000,-1.0
2005,1838000,-0.5
2007,1840000,-0.5
2009,1842000,-1.5
2011,1844000,-1.5
2013,1846000,-0.5
2015,1848000,0.0
2017,1850000,-1.0
2019,1852000,-1.0
2021,1854000,-173.0
2023,1856000,-45.0
2025,1858000,0.0
2027,1860000,-0.5
2029,1862000,-0.5
2031,1864000,-2.0
2033,1866000,-199.5
2035,1868000,-408.0
2037,1870000,0.0
2039,1872000,-1.0
2041,1874000,0.0
2043,1876000,-0.5
2045,1878000,0.0
2047,1880000,-0.5
2049,1882000,-1.0
2051,1884000,-1.0
2053,1886000,-1.5
2055,1888000,0.0
2057,1890000,-1.0
2059,1892000,-0.5
2061,1894000,-315.5
2063,1896000,0.0
2065,1898000,0.0
2067,1900000,-1.0
2069,1902000,-1.0
2071,1904000,-0.5
2073,1906000,0.5
2075,1908000,0.0
2077,1910000,0.0
2079,1912000,0.0
2082,1914000,0.3333
2084,1916000,-493.0
2086,1918000,0.0
2088,1920000,-0.5
2090,1922000,-0.5
2093,1924000,-242.6667
2095,1926000,0.0
2098,1928000,-2.0
2100,1930000,-0.5
2103,1932000,-0.6667
2106,1934000,-62.6667
2111,1936000,0.2
2115,1938000,0.25
2120,1940000,-89.8
2122,1942000,-376.5
2124,1944000,-1.0
2126,1946000,0.0
2128,1948000,-1.0
2130,1950000,-77.0
2135,1952000,-145.6
2140,1954000,-347.6
2146,1956000,-150.8333
2149,1958000,-241.0
2157,1960000,0.125
2163,1962000,-138.5
2167,1964000,-204.5
2173,1966000,-287.1667
2177,1968000,-443.75
2186,1970000,-108.5556
2193,1972000,-109.4286
2198,1974000,-373.8
2209,1976000,-85.2727
2211,1978000,-480.5
2219,1980000,-113.25
2225,1982000,-100.1667
2228,1984000,-137.0
2230,1986000,-933.5
2235,1988000,-200.8
2238,1990000,-0.6667
2242,1992000,-2.0
2246,1994000,-250.5
2250,1996000,-216.0
2252,1998000,-300.5
2256,2000000,-479.0
2258,2002000,-501.0
2260,2004000,-299.0
2262,2006000,-500.0
2264,2008000,-52.5
2266,2010000,-1.5
2268,2012000,-1000.0
2270,2014000,-501.0
2272,2016000,-1.0
2274,2018000,-501.0
2276,2020000,-0.5
2278,2022000,-500.0
