episode,timestep,reward
11258,214000,1.0
11411,216000,1.0
11564,218000,1.0
11718,220000,1.0
11872,222000,0.9935
12026,224000,1.0
12179,226000,1.0
12333,228000,1.0
12487,230000,1.0
12641,232000,1.0
12794,234000,1.0
12948,236000,0.9935
13102,238000,0.987
13255,240000,0.9935
13409,242000,1.0
13562,244000,1.0
13716,246000,1.0
13870,248000,1.0
14023,250000,1.0
14177,252000,1.0
14331,254000,1.0
14485,256000,0.987
14638,258000,0.9935
14792,260000,1.0
14946,262000,1.0
15100,264000,1.0
15278,266000,-1.6742
15455,268000,-1.5367
15608,270000,0.9935
15761,272000,0.9804
15914,274000,1.0
16066,276000,1.0
16220,278000,1.0
16373,280000,0.9869
16527,282000,0.987
16680,284000,0.9935
16834,286000,1.0
16987,288000,0.9935
17141,290000,1.0
17295,292000,0.9935
17448,294000,0.9935
17602,296000,1.0
17756,298000,0.9935
17909,300000,0.9804
18063,302000,1.0
18217,304000,1.0
18370,306000,1.0
18524,308000,0.9805
18677,310000,1.0
18831,312000,1.0
18985,314000,0.987
19139,316000,0.987
19293,318000,1.0
19446,320000,1.0
19584,322000,0.2681
19722,324000,0.2464
19876,326000,1.0
20029,328000,1.0
20183,330000,1.0
20337,332000,1.0
20491,334000,1.0
20645,336000,0.9935
20799,338000,1.0
20953,340000,1.0
21106,342000,0.9935
21260,344000,1.0
21414,346000,1.0
21567,348000,1.0
21721,350000,1.0
21874,352000,0.9869
22028,354000,0.9935
22182,356000,1.0
22336,358000,0.9935
22489,360000,0.9935
22641,362000,0.9934
22791,364000,0.98
22944,366000,1.0
23097,368000,1.0
23251,370000,0.9545
23405,372000,0.974
23559,374000,1.0
23713,376000,1.0
23866,378000,0.9935
24020,380000,1.0
24174,382000,0.9935
24327,384000,1.0
24481,386000,0.9805
24634,388000,0.9935
24788,390000,1.0
24942,392000,1.0
25096,394000,0.9935
25249,396000,1.0
25403,398000,1.0
25557,400000,1.0
25711,402000,0.9935
25865,404000,1.0
26019,406000,1.0
26173,408000,0.9935
26314,410000,0.4326
26455,412000,0.4326
26609,414000,0.9935
26763,416000,0.9935
26917,418000,0.9805
27071,420000,0.961
27225,422000,0.9935
27378,424000,1.0
27532,426000,1.0
27686,428000,1.0
27840,430000,1.0
27993,432000,0.9935
28147,434000,0.9935
28301,436000,0.9935
28455,438000,0.9935
28608,440000,0.9935
28762,442000,1.0
28916,444000,1.0
29070,446000,1.0
29224,448000,1.0
29378,450000,1.0
29531,452000,1.0
29685,454000,1.0
29839,456000,0.9935
29992,458000,0.9542
30145,460000,1.0
30299,462000,1.0
30453,464000,1.0
30607,466000,1.0
30761,468000,1.0
30915,470000,1.0
31069,472000,1.0
31222,474000,1.0
31376,476000,1.0
31530,478000,0.9935
31684,480000,1.0
31838,482000,1.0
31991,484000,1.0
32145,486000,1.0
32299,488000,1.0
32453,490000,0.9935
32607,492000,1.0
32761,494000,1.0
32914,496000,1.0
33068,498000,1.0
33222,500000,1.0
33376,502000,1.0
33529,504000,0.9608
33683,506000,1.0
33837,508000,0.9935
33990,510000,1.0
34144,512000,1.0
34298,514000,1.0
34451,516000,1.0
34605,518000,1.0
34759,520000,1.0
34913,522000,1.0
35067,524000,1.0
35221,526000,1.0
35375,528000,1.0
35528,530000,0.9935
35682,532000,1.0
35836,534000,1.0
35989,536000,1.0
36143,538000,1.0
36297,540000,1.0
36450,542000,1.0
36604,544000,1.0
36696,546000,1.0
36836,548000,-6.1429
36990,550000,1.0
37144,552000,0.9935
37325,554000,-2.0
37507,556000,-2.0
37509,558000,-1.0
37511,560000,0.0
37513,562000,-27.5
37515,564000,-2.5
37517,566000,-1.5
37519,568000,-303.5
37521,570000,-2.0
37523,572000,-443.0
37525,574000,-2.0
37527,576000,-3.0
37529,578000,-1.0
37531,580000,0.0
37533,582000,-0.5
37535,584000,-1.0
37537,586000,0.0
37539,588000,-0.5
37541,590000,0.0
37543,592000,-36.0
37545,594000,-1.5
37547,596000,0.0
37549,598000,-0.5
37551,600000,-1.5
37553,602000,-292.5
37555,604000,-0.5
37557,606000,-0.5
37559,608000,0.0
37561,610000,0.0
37563,612000,-460.5
37565,614000,0.0
37567,616000,-0.5
37569,618000,0.0
37571,620000,0.0
37573,622000,0.0
37575,624000,-0.5
37577,626000,0.0
37579,628000,0.0
37581,630000,-0.5
37583,632000,0.0
37585,634000,0.0
37587,636000,0.0
37589,638000,-0.5
37591,640000,0.0
37593,642000,0.0
37595,644000,0.0
37597,646000,0.0
37599,648000,0.0
37601,650000,0.0
37603,652000,0.0
37605,654000,0.0
37607,656000,0.0
37609,658000,0.0
37611,660000,0.0
37613,662000,0.0
37615,664000,-49.5
37617,666000,0.0
37619,668000,0.0
37621,670000,0.0
37623,672000,0.0
37625,674000,-0.5
37627,676000,0.0
37629,678000,-1.5
37631,680000,-1.0
37633,682000,0.0
37635,684000,0.0
37637,686000,0.0
37639,688000,0.0
37641,690000,0.0
37643,692000,0.0
37645,694000,0.0
37647,696000,0.0
37649,698000,0.0
37651,700000,0.0
37653,702000,0.0
37655,704000,0.0
37657,706000,0.0
37659,708000,0.0
37661,710000,0.0
37663,712000,0.0
37665,714000,0.0
37667,716000,-0.5
37669,718000,0.0
37671,720000,0.0
37673,722000,0.0
37675,724000,0.0
37677,726000,-186.5
37679,728000,0.0
37681,730000,0.0
37683,732000,0.0
37685,734000,-477.0
37687,736000,0.0
37689,738000,0.0
37691,740000,-500.0
37693,742000,0.0
37695,744000,0.0
37697,746000,0.0
37699,748000,-0.5
37701,750000,-2.5
37703,752000,0.0
37705,754000,-0.5
37707,756000,0.0
37709,758000,-0.5
37711,760000,0.0
37713,762000,-0.5
37715,764000,-195.5
37717,766000,0.0
37719,768000,0.0
37721,770000,0.0
37723,772000,-0.5
37725,774000,0.0
37727,776000,0.0
37729,778000,0.0
37731,780000,0.0
37733,782000,0.0
37735,784000,-499.5
37737,786000,0.0
37739,788000,-0.5
37741,790000,0.0
37743,792000,0.0
37745,794000,0.0
37747,796000,0.0
37749,798000,0.0
37751,800000,-220.5
37753,802000,-0.5
37755,804000,0.0
37757,806000,-219.5
37759,808000,0.0
37761,810000,0.0
37763,812000,0.0
37765,814000,0.0
37767,816000,0.0
37769,818000,0.0
37771,820000,0.0
37774,822000,-1.3333
37776,824000,0.0
37778,826000,0.0
37780,828000,0.0
37782,830000,0.0
37784,832000,0.0
37786,834000,0.0
37788,836000,0.0
37790,838000,0.0
37792,840000,0.0
37794,842000,0.0
37796,844000,0.0
37798,846000,0.0
37800,848000,-0.5
37802,850000,0.0
37804,852000,0.0
37806,854000,0.0
37808,856000,0.0
37810,858000,0.0
37812,860000,0.0
37814,862000,-500.0
37816,864000,0.0
37818,866000,0.0
37820,868000,-500.0
37822,870000,-499.5
37824,872000,-318.0
37826,874000,-499.5
37828,876000,-999.5
37830,878000,-499.5
37832,880000,-342.5
37834,882000,0.0
37836,884000,0.0
37838,886000,-500.0
37840,888000,0.0
37842,890000,0.0
37844,892000,-499.5
37846,894000,-500.0
37848,896000,-431.5
37850,898000,0.0
37852,900000,0.0
37854,902000,-499.5
37856,904000,-499.0
37858,906000,0.0
37860,908000,-499.5
37862,910000,-499.5
37864,912000,0.0
37866,914000,-593.0
37868,916000,0.0
37870,918000,-499.0
37872,920000,-500.0
37874,922000,-62.5
37876,924000,0.0
37878,926000,-499.5
37880,928000,0.0
37882,930000,0.0
37884,932000,-499.5
37886,934000,-499.5
37888,936000,0.0
37890,938000,0.0
37892,940000,0.0
37894,942000,0.0
37896,944000,0.0
37898,946000,0.0
37900,948000,-499.0
37902,950000,-1.0
37904,952000,-499.5
37906,954000,-0.5
37908,956000,-999.5
37910,958000,-499.5
37912,960000,0.0
37914,962000,0.0
37916,964000,-998.5
37918,966000,-250.5
37921,968000,-0.6667
37923,970000,-499.5
37925,972000,-0.5
37927,974000,-999.5
37929,976000,0.0
37931,978000,0.0
37933,980000,-499.5
37937,982000,-1.25
37939,984000,0.0
37941,986000,-499.0
37943,988000,-499.5
37945,990000,0.0
37947,992000,-499.0
37949,994000,-999.0
37951,996000,0.0
37953,998000,-998.5
37955,1000000,0.0
37957,1002000,0.0
37959,1004000,-499.5
37961,1006000,-499.5
37963,1008000,-500.0
37965,1010000,-499.0
37968,1012000,-1.0
37970,1014000,-499.5
37973,1016000,-333.3333
37975,1018000,0.0
37977,1020000,0.0
37979,1022000,0.0
37981,1024000,-499.0
37984,1026000,-0.6667
37988,1028000,-250.75
37990,1030000,0.0
37994,1032000,-251.0
37998,1034000,-1.0
38003,1036000,-400.4
38007,1038000,-250.5
38013,1040000,-167.6667
38017,1042000,-250.0
38020,1044000,-665.6667
38022,1046000,-499.0
38027,1048000,-1.2
38030,1050000,-0.6667
38035,1052000,-200.8
38037,1054000,0.0
38042,1056000,-200.8
38045,1058000,-333.3333
38051,1060000,-167.6667
38053,1062000,-998.0
38056,1064000,-666.0
38060,1066000,-500.0
38064,1068000,-500.0
38066,1070000,-998.0
38068,1072000,-499.0
38070,1074000,-499.5
38077,1076000,-286.7143
38079,1078000,-997.0
38081,1080000,-999.0
38090,1082000,-223.3333
38094,1084000,-250.75
38100,1086000,-334.0
38103,1088000,-666.0
38107,1090000,-500.0
38112,1092000,-400.4
38119,1094000,-286.7143
38126,1096000,-144.0
38132,1098000,-334.0
38135,1100000,-666.0
38139,1102000,-500.25
38144,1104000,-400.6
38150,1106000,-334.0
38152,1108000,-998.0
38156,1110000,-500.0
38159,1112000,-666.0
